GVKey,Company Name,Year,Data Date,File Count
6543,LA-Z-BOY INC,2011,2012-04-30,1
6543,LA-Z-BOY INC,2012,2013-04-30,1
6543,LA-Z-BOY INC,2013,2014-04-30,1
6543,LA-Z-BOY INC,2014,2015-04-30,2
6543,LA-Z-BOY INC,2015,2016-04-30,2
6543,LA-Z-BOY INC,2016,2017-04-30,1
6543,LA-Z-BOY INC,2017,2018-04-30,1
6543,LA-Z-BOY INC,2018,2019-04-30,1
6543,LA-Z-BOY INC,2019,2020-04-30,2
6543,LA-Z-BOY INC,2020,2021-04-30,2
6543,LA-Z-BOY INC,2021,2022-04-30,1
6565,LAM RESEARCH CORP,1996,1996-06-30,1
6565,LAM RESEARCH CORP,1998,1998-06-30,1
6565,LAM RESEARCH CORP,1999,1999-06-30,1
6565,LAM RESEARCH CORP,2000,2000-06-30,1
6565,LAM RESEARCH CORP,2001,2001-06-30,1
6565,LAM RESEARCH CORP,2002,2002-06-30,1
6565,LAM RESEARCH CORP,2003,2003-06-30,1
6565,LAM RESEARCH CORP,2004,2004-06-30,1
6565,LAM RESEARCH CORP,2005,2005-06-30,1
6565,LAM RESEARCH CORP,2006,2006-06-30,1
6565,LAM RESEARCH CORP,2007,2007-06-30,2
6565,LAM RESEARCH CORP,2008,2008-06-30,1
6565,LAM RESEARCH CORP,2009,2009-06-30,1
6565,LAM RESEARCH CORP,2010,2010-06-30,2
6565,LAM RESEARCH CORP,2011,2011-06-30,1
6565,LAM RESEARCH CORP,2012,2012-06-30,1
6565,LAM RESEARCH CORP,2013,2013-06-30,2
6565,LAM RESEARCH CORP,2014,2014-06-30,2
6565,LAM RESEARCH CORP,2015,2015-06-30,2
6565,LAM RESEARCH CORP,2016,2016-06-30,2
6565,LAM RESEARCH CORP,2017,2017-06-30,2
6565,LAM RESEARCH CORP,2018,2018-06-30,1
6565,LAM RESEARCH CORP,2019,2019-06-30,2
6565,LAM RESEARCH CORP,2020,2020-06-30,2
6565,LAM RESEARCH CORP,2021,2021-06-30,2
6573,LANCASTER COLONY CORP,1996,1996-06-30,1
6573,LANCASTER COLONY CORP,1997,1997-06-30,1
6573,LANCASTER COLONY CORP,1998,1998-06-30,1
6573,LANCASTER COLONY CORP,1999,1999-06-30,1
6573,LANCASTER COLONY CORP,2000,2000-06-30,1
6573,LANCASTER COLONY CORP,2001,2001-06-30,1
6573,LANCASTER COLONY CORP,2002,2002-06-30,1
6573,LANCASTER COLONY CORP,2003,2003-06-30,1
6573,LANCASTER COLONY CORP,2004,2004-06-30,1
6573,LANCASTER COLONY CORP,2005,2005-06-30,1
6573,LANCASTER COLONY CORP,2006,2006-06-30,1
6573,LANCASTER COLONY CORP,2007,2007-06-30,1
6573,LANCASTER COLONY CORP,2008,2008-06-30,2
6573,LANCASTER COLONY CORP,2009,2009-06-30,1
6573,LANCASTER COLONY CORP,2010,2010-06-30,1
6573,LANCASTER COLONY CORP,2011,2011-06-30,1
6573,LANCASTER COLONY CORP,2012,2012-06-30,1
6573,LANCASTER COLONY CORP,2013,2013-06-30,2
6573,LANCASTER COLONY CORP,2014,2014-06-30,2
6573,LANCASTER COLONY CORP,2015,2015-06-30,1
6573,LANCASTER COLONY CORP,2016,2016-06-30,2
6573,LANCASTER COLONY CORP,2017,2017-06-30,1
6573,LANCASTER COLONY CORP,2018,2018-06-30,1
6573,LANCASTER COLONY CORP,2019,2019-06-30,2
6573,LANCASTER COLONY CORP,2020,2020-06-30,2
6573,LANCASTER COLONY CORP,2021,2021-06-30,2
6573,LANCASTER COLONY CORP,2022,2022-06-30,1
6649,LEGGETT & PLATT INC,2005,2005-12-31,3
6649,LEGGETT & PLATT INC,2006,2006-12-31,3
6649,LEGGETT & PLATT INC,2008,2008-12-31,1
6649,LEGGETT & PLATT INC,2009,2009-12-31,2
6649,LEGGETT & PLATT INC,2010,2010-12-31,2
6649,LEGGETT & PLATT INC,2011,2011-12-31,2
6649,LEGGETT & PLATT INC,2012,2012-12-31,2
6649,LEGGETT & PLATT INC,2013,2013-12-31,2
6649,LEGGETT & PLATT INC,2014,2014-12-31,2
6649,LEGGETT & PLATT INC,2015,2015-12-31,1
6649,LEGGETT & PLATT INC,2016,2016-12-31,2
6649,LEGGETT & PLATT INC,2017,2017-12-31,2
6649,LEGGETT & PLATT INC,2018,2018-12-31,1
6649,LEGGETT & PLATT INC,2019,2019-12-31,2
6649,LEGGETT & PLATT INC,2020,2020-12-31,2
6649,LEGGETT & PLATT INC,2021,2021-12-31,2
6730,LILLY (ELI) & CO,2002,2002-12-31,4
6730,LILLY (ELI) & CO,2003,2003-12-31,4
6730,LILLY (ELI) & CO,2005,2005-12-31,1
6730,LILLY (ELI) & CO,2006,2006-12-31,1
6730,LILLY (ELI) & CO,2008,2008-12-31,1
6730,LILLY (ELI) & CO,2009,2009-12-31,2
6730,LILLY (ELI) & CO,2010,2010-12-31,2
6730,LILLY (ELI) & CO,2011,2011-12-31,2
6730,LILLY (ELI) & CO,2012,2012-12-31,1
6730,LILLY (ELI) & CO,2013,2013-12-31,1
6730,LILLY (ELI) & CO,2014,2014-12-31,1
6730,LILLY (ELI) & CO,2015,2015-12-31,1
6730,LILLY (ELI) & CO,2016,2016-12-31,1
6730,LILLY (ELI) & CO,2017,2017-12-31,1
6730,LILLY (ELI) & CO,2018,2018-12-31,1
6730,LILLY (ELI) & CO,2019,2019-12-31,2
6730,LILLY (ELI) & CO,2020,2020-12-31,2
6730,LILLY (ELI) & CO,2021,2021-12-31,2
6733,BATH & BODY WORKS INC,1996,1997-01-31,1
6733,BATH & BODY WORKS INC,1997,1998-01-31,2
6733,BATH & BODY WORKS INC,1998,1999-01-31,2
6733,BATH & BODY WORKS INC,1999,2000-01-31,2
6733,BATH & BODY WORKS INC,2000,2001-01-31,2
6733,BATH & BODY WORKS INC,2001,2002-01-31,1
6733,BATH & BODY WORKS INC,2002,2003-01-31,1
6733,BATH & BODY WORKS INC,2003,2004-01-31,2
6733,BATH & BODY WORKS INC,2004,2005-01-31,1
6733,BATH & BODY WORKS INC,2005,2006-01-31,2
6733,BATH & BODY WORKS INC,2006,2007-01-31,1
6733,BATH & BODY WORKS INC,2007,2008-01-31,1
6733,BATH & BODY WORKS INC,2008,2009-01-31,1
6733,BATH & BODY WORKS INC,2009,2010-01-31,1
6733,BATH & BODY WORKS INC,2010,2011-01-31,1
6733,BATH & BODY WORKS INC,2011,2012-01-31,1
6733,BATH & BODY WORKS INC,2012,2013-01-31,1
6733,BATH & BODY WORKS INC,2013,2014-01-31,1
6733,BATH & BODY WORKS INC,2014,2015-01-31,2
6733,BATH & BODY WORKS INC,2015,2016-01-31,2
6733,BATH & BODY WORKS INC,2016,2017-01-31,1
6733,BATH & BODY WORKS INC,2017,2018-01-31,2
6733,BATH & BODY WORKS INC,2018,2019-01-31,2
6733,BATH & BODY WORKS INC,2019,2020-01-31,2
6733,BATH & BODY WORKS INC,2020,2021-01-31,2
6733,BATH & BODY WORKS INC,2021,2022-01-31,2
6765,LITTON INDUSTRIES INC,1997,1997-07-31,2
6765,LITTON INDUSTRIES INC,1998,1998-07-31,2
6765,LITTON INDUSTRIES INC,1999,1999-07-31,1
6774,LOCKHEED MARTIN CORP,2004,2004-12-31,2
6774,LOCKHEED MARTIN CORP,2005,2005-12-31,1
6774,LOCKHEED MARTIN CORP,2006,2006-12-31,2
6774,LOCKHEED MARTIN CORP,2008,2008-12-31,1
6774,LOCKHEED MARTIN CORP,2009,2009-12-31,1
6774,LOCKHEED MARTIN CORP,2010,2010-12-31,1
6774,LOCKHEED MARTIN CORP,2011,2011-12-31,1
6774,LOCKHEED MARTIN CORP,2012,2012-12-31,1
6774,LOCKHEED MARTIN CORP,2013,2013-12-31,2
6774,LOCKHEED MARTIN CORP,2014,2014-12-31,2
6774,LOCKHEED MARTIN CORP,2015,2015-12-31,1
6774,LOCKHEED MARTIN CORP,2016,2016-12-31,2
6774,LOCKHEED MARTIN CORP,2017,2017-12-31,2
6774,LOCKHEED MARTIN CORP,2018,2018-12-31,1
6774,LOCKHEED MARTIN CORP,2019,2019-12-31,2
6774,LOCKHEED MARTIN CORP,2020,2020-12-31,1
6774,LOCKHEED MARTIN CORP,2021,2021-12-31,2
6796,LONE STAR INDUSTRIES,1996,1996-12-31,1
6796,LONE STAR INDUSTRIES,1997,1997-12-31,1
6796,LONE STAR INDUSTRIES,1998,1998-12-31,1
6797,LONE STAR TECHNOLOGIES,1996,1996-12-31,1
6797,LONE STAR TECHNOLOGIES,1997,1997-12-31,1
6797,LONE STAR TECHNOLOGIES,1998,1998-12-31,1
6797,LONE STAR TECHNOLOGIES,1999,1999-12-31,1
6797,LONE STAR TECHNOLOGIES,2000,2000-12-31,1
6797,LONE STAR TECHNOLOGIES,2001,2001-12-31,1
6797,LONE STAR TECHNOLOGIES,2002,2002-12-31,1
6797,LONE STAR TECHNOLOGIES,2003,2003-12-31,1
6797,LONE STAR TECHNOLOGIES,2004,2004-12-31,1
6797,LONE STAR TECHNOLOGIES,2005,2005-12-31,1
6797,LONE STAR TECHNOLOGIES,2006,2006-12-31,1
6803,LONGVIEW FIBRE CO,1997,1997-10-31,1
6803,LONGVIEW FIBRE CO,1998,1998-10-31,1
6803,LONGVIEW FIBRE CO,1999,1999-10-31,1
6803,LONGVIEW FIBRE CO,2000,2000-10-31,1
6803,LONGVIEW FIBRE CO,2001,2001-10-31,1
6803,LONGVIEW FIBRE CO,2002,2002-10-31,1
6803,LONGVIEW FIBRE CO,2003,2003-10-31,1
6803,LONGVIEW FIBRE CO,2004,2004-10-31,1
6803,LONGVIEW FIBRE CO,2005,2005-10-31,1
6803,LONGVIEW FIBRE CO,2006,2006-12-31,1
6821,LOUISIANA-PACIFIC CORP,1996,1996-12-31,1
6821,LOUISIANA-PACIFIC CORP,1997,1997-12-31,1
6821,LOUISIANA-PACIFIC CORP,1998,1998-12-31,1
6821,LOUISIANA-PACIFIC CORP,1999,1999-12-31,1
6821,LOUISIANA-PACIFIC CORP,2005,2005-12-31,1
6821,LOUISIANA-PACIFIC CORP,2006,2006-12-31,1
6821,LOUISIANA-PACIFIC CORP,2007,2007-12-31,1
6821,LOUISIANA-PACIFIC CORP,2008,2008-12-31,2
6821,LOUISIANA-PACIFIC CORP,2009,2009-12-31,1
6821,LOUISIANA-PACIFIC CORP,2010,2010-12-31,2
6821,LOUISIANA-PACIFIC CORP,2011,2011-12-31,2
6821,LOUISIANA-PACIFIC CORP,2012,2012-12-31,2
6821,LOUISIANA-PACIFIC CORP,2013,2013-12-31,2
6821,LOUISIANA-PACIFIC CORP,2014,2014-12-31,2
6821,LOUISIANA-PACIFIC CORP,2015,2015-12-31,2
6821,LOUISIANA-PACIFIC CORP,2016,2016-12-31,1
6821,LOUISIANA-PACIFIC CORP,2017,2017-12-31,1
6821,LOUISIANA-PACIFIC CORP,2018,2018-12-31,1
6821,LOUISIANA-PACIFIC CORP,2019,2019-12-31,2
6821,LOUISIANA-PACIFIC CORP,2020,2020-12-31,1
6821,LOUISIANA-PACIFIC CORP,2021,2021-12-31,1
6830,LUBRIZOL CORP,1997,1997-12-31,1
6830,LUBRIZOL CORP,1998,1998-12-31,1
6830,LUBRIZOL CORP,1999,1999-12-31,2
6830,LUBRIZOL CORP,2003,2003-12-31,1
6830,LUBRIZOL CORP,2006,2006-12-31,1
6830,LUBRIZOL CORP,2007,2007-12-31,1
6830,LUBRIZOL CORP,2008,2008-12-31,1
6830,LUBRIZOL CORP,2009,2009-12-31,1
6830,LUBRIZOL CORP,2010,2010-12-31,1
6837,LUKENS INC,1996,1996-12-31,1
6864,MCI COMMUNICATIONS,1996,1996-12-31,1
6864,MCI COMMUNICATIONS,1997,1997-12-31,1
6865,MDC HOLDINGS INC,1998,1998-12-31,1
6865,MDC HOLDINGS INC,2002,2002-12-31,1
6867,MDU RESOURCES GROUP INC,1997,1997-12-31,1
6867,MDU RESOURCES GROUP INC,1998,1998-12-31,1
6867,MDU RESOURCES GROUP INC,1999,1999-12-31,1
6867,MDU RESOURCES GROUP INC,2000,2000-12-31,1
6867,MDU RESOURCES GROUP INC,2001,2001-12-31,1
6867,MDU RESOURCES GROUP INC,2002,2002-12-31,1
6867,MDU RESOURCES GROUP INC,2003,2003-12-31,1
6867,MDU RESOURCES GROUP INC,2004,2004-12-31,1
6867,MDU RESOURCES GROUP INC,2005,2005-12-31,1
6867,MDU RESOURCES GROUP INC,2006,2006-12-31,1
6867,MDU RESOURCES GROUP INC,2007,2007-12-31,1
6867,MDU RESOURCES GROUP INC,2008,2008-12-31,1
6867,MDU RESOURCES GROUP INC,2009,2009-12-31,1
6867,MDU RESOURCES GROUP INC,2010,2010-12-31,1
6867,MDU RESOURCES GROUP INC,2011,2011-12-31,1
6867,MDU RESOURCES GROUP INC,2012,2012-12-31,2
6867,MDU RESOURCES GROUP INC,2013,2013-12-31,2
6867,MDU RESOURCES GROUP INC,2014,2014-12-31,2
6867,MDU RESOURCES GROUP INC,2015,2015-12-31,2
6867,MDU RESOURCES GROUP INC,2016,2016-12-31,1
6867,MDU RESOURCES GROUP INC,2017,2017-12-31,1
6867,MDU RESOURCES GROUP INC,2018,2018-12-31,1
6867,MDU RESOURCES GROUP INC,2019,2019-12-31,1
6867,MDU RESOURCES GROUP INC,2020,2020-12-31,1
6867,MDU RESOURCES GROUP INC,2021,2021-12-31,1
7017,MARATHON OIL CORP,1996,1996-12-31,2
7017,MARATHON OIL CORP,1997,1997-12-31,1
7017,MARATHON OIL CORP,1998,1998-12-31,2
7017,MARATHON OIL CORP,1999,1999-12-31,2
7017,MARATHON OIL CORP,2000,2000-12-31,3
7017,MARATHON OIL CORP,2001,2001-12-31,1
7017,MARATHON OIL CORP,2002,2002-12-31,3
7017,MARATHON OIL CORP,2003,2003-12-31,1
7017,MARATHON OIL CORP,2004,2004-12-31,1
7017,MARATHON OIL CORP,2005,2005-12-31,6
7017,MARATHON OIL CORP,2006,2006-12-31,6
7017,MARATHON OIL CORP,2008,2008-12-31,3
7017,MARATHON OIL CORP,2009,2009-12-31,3
7017,MARATHON OIL CORP,2010,2010-12-31,4
7017,MARATHON OIL CORP,2011,2011-12-31,1
7017,MARATHON OIL CORP,2012,2012-12-31,2
7017,MARATHON OIL CORP,2013,2013-12-31,1
7017,MARATHON OIL CORP,2014,2014-12-31,1
7017,MARATHON OIL CORP,2015,2015-12-31,1
7017,MARATHON OIL CORP,2016,2016-12-31,1
7017,MARATHON OIL CORP,2017,2017-12-31,1
7017,MARATHON OIL CORP,2018,2018-12-31,1
7017,MARATHON OIL CORP,2019,2019-12-31,2
7017,MARATHON OIL CORP,2020,2020-12-31,2
7017,MARATHON OIL CORP,2021,2021-12-31,2
7045,MARK IV INDUSTRIES INC,1997,1998-02-28,1
7045,MARK IV INDUSTRIES INC,1998,1999-02-28,1
7045,MARK IV INDUSTRIES INC,1999,2000-02-29,1
7067,MARSHALL & ILSLEY CORP,1996,1996-12-31,1
7067,MARSHALL & ILSLEY CORP,1997,1997-12-31,1
7067,MARSHALL & ILSLEY CORP,1997,1997-12-31,1
7067,MARSHALL & ILSLEY CORP,1998,1998-12-31,1
7067,MARSHALL & ILSLEY CORP,1998,1998-12-31,1
7067,MARSHALL & ILSLEY CORP,1999,1999-12-31,1
7067,MARSHALL & ILSLEY CORP,1999,1999-12-31,1
7067,MARSHALL & ILSLEY CORP,2000,2000-12-31,1
7067,MARSHALL & ILSLEY CORP,2000,2000-12-31,1
7067,MARSHALL & ILSLEY CORP,2001,2001-12-31,1
7067,MARSHALL & ILSLEY CORP,2001,2001-12-31,1
7067,MARSHALL & ILSLEY CORP,2002,2002-12-31,1
7067,MARSHALL & ILSLEY CORP,2002,2002-12-31,1
7067,MARSHALL & ILSLEY CORP,2003,2003-12-31,1
7067,MARSHALL & ILSLEY CORP,2003,2003-12-31,1
7067,MARSHALL & ILSLEY CORP,2004,2004-12-31,1
7067,MARSHALL & ILSLEY CORP,2004,2004-12-31,1
7067,MARSHALL & ILSLEY CORP,2005,2005-12-31,1
7067,MARSHALL & ILSLEY CORP,2005,2005-12-31,1
7067,MARSHALL & ILSLEY CORP,2006,2006-12-31,1
7067,MARSHALL & ILSLEY CORP,2006,2006-12-31,1
7067,MARSHALL & ILSLEY CORP,2007,2007-12-31,1
7067,MARSHALL & ILSLEY CORP,2007,2007-12-31,1
7067,MARSHALL & ILSLEY CORP,2008,2008-12-31,1
7067,MARSHALL & ILSLEY CORP,2008,2008-12-31,1
7067,MARSHALL & ILSLEY CORP,2009,2009-12-31,1
7067,MARSHALL & ILSLEY CORP,2009,2009-12-31,1
7067,MARSHALL & ILSLEY CORP,2010,2010-12-31,1
7067,MARSHALL & ILSLEY CORP,2010,2010-12-31,1
7085,MASCO CORP,2004,2004-12-31,1
7085,MASCO CORP,2005,2005-12-31,1
7085,MASCO CORP,2008,2008-12-31,1
7085,MASCO CORP,2009,2009-12-31,1
7085,MASCO CORP,2010,2010-12-31,1
7085,MASCO CORP,2011,2011-12-31,1
7085,MASCO CORP,2012,2012-12-31,2
7085,MASCO CORP,2013,2013-12-31,2
7085,MASCO CORP,2014,2014-12-31,1
7085,MASCO CORP,2015,2015-12-31,1
7085,MASCO CORP,2016,2016-12-31,2
7085,MASCO CORP,2017,2017-12-31,2
7085,MASCO CORP,2018,2018-12-31,1
7085,MASCO CORP,2019,2019-12-31,2
7085,MASCO CORP,2020,2020-12-31,2
7085,MASCO CORP,2021,2021-12-31,2
7086,METALDYNE CORP,1996,1996-12-31,1
7086,METALDYNE CORP,1997,1997-12-31,1
7086,METALDYNE CORP,1998,1998-12-31,1
7086,METALDYNE CORP,1999,1999-12-31,1
7086,METALDYNE CORP,2000,2000-12-31,1
7086,METALDYNE CORP,2002,2002-12-31,1
7086,METALDYNE CORP,2003,2003-12-31,1
7086,METALDYNE CORP,2005,2005-12-31,2
7116,MATTEL INC,2006,2006-12-31,1
7116,MATTEL INC,2007,2007-12-31,1
7116,MATTEL INC,2008,2008-12-31,1
7116,MATTEL INC,2009,2009-12-31,2
7116,MATTEL INC,2010,2010-12-31,2
7116,MATTEL INC,2011,2011-12-31,2
7116,MATTEL INC,2012,2012-12-31,2
7116,MATTEL INC,2013,2013-12-31,2
7116,MATTEL INC,2014,2014-12-31,2
7116,MATTEL INC,2015,2015-12-31,2
7116,MATTEL INC,2016,2016-12-31,2
7116,MATTEL INC,2017,2017-12-31,2
7116,MATTEL INC,2018,2018-12-31,2
7116,MATTEL INC,2019,2019-12-31,1
7116,MATTEL INC,2020,2020-12-31,2
7116,MATTEL INC,2021,2021-12-31,2
7139,MAYTAG CORP,1998,1998-12-31,2
7139,MAYTAG CORP,2000,2000-12-31,2
7146,MCCORMICK & CO INC,1997,1997-11-30,2
7146,MCCORMICK & CO INC,1998,1998-11-30,2
7146,MCCORMICK & CO INC,1999,1999-11-30,2
7146,MCCORMICK & CO INC,2004,2004-11-30,2
7146,MCCORMICK & CO INC,2005,2005-11-30,2
7146,MCCORMICK & CO INC,2006,2006-11-30,2
7146,MCCORMICK & CO INC,2007,2007-11-30,2
7146,MCCORMICK & CO INC,2008,2008-11-30,2
7146,MCCORMICK & CO INC,2009,2009-11-30,2
7146,MCCORMICK & CO INC,2010,2010-11-30,2
7146,MCCORMICK & CO INC,2011,2011-11-30,1
7146,MCCORMICK & CO INC,2012,2012-11-30,2
7146,MCCORMICK & CO INC,2013,2013-11-30,2
7146,MCCORMICK & CO INC,2014,2014-11-30,2
7146,MCCORMICK & CO INC,2015,2015-11-30,2
7146,MCCORMICK & CO INC,2016,2016-11-30,1
7146,MCCORMICK & CO INC,2017,2017-11-30,2
7146,MCCORMICK & CO INC,2018,2018-11-30,1
7146,MCCORMICK & CO INC,2019,2019-11-30,2
7146,MCCORMICK & CO INC,2020,2020-11-30,2
7146,MCCORMICK & CO INC,2021,2021-11-30,2
7154,MCDONALD'S CORP,1996,1996-12-31,4
7154,MCDONALD'S CORP,1997,1997-12-31,4
7154,MCDONALD'S CORP,1998,1998-12-31,4
7154,MCDONALD'S CORP,1999,1999-12-31,3
7154,MCDONALD'S CORP,2000,2000-12-31,3
7154,MCDONALD'S CORP,2001,2001-12-31,1
7154,MCDONALD'S CORP,2002,2002-12-31,1
7154,MCDONALD'S CORP,2003,2003-12-31,1
7154,MCDONALD'S CORP,2004,2004-12-31,2
7154,MCDONALD'S CORP,2005,2005-12-31,1
7154,MCDONALD'S CORP,2006,2006-12-31,2
7154,MCDONALD'S CORP,2007,2007-12-31,1
7154,MCDONALD'S CORP,2008,2008-12-31,1
7154,MCDONALD'S CORP,2009,2009-12-31,2
7154,MCDONALD'S CORP,2010,2010-12-31,2
7154,MCDONALD'S CORP,2011,2011-12-31,3
7154,MCDONALD'S CORP,2012,2012-12-31,1
7154,MCDONALD'S CORP,2013,2013-12-31,2
7154,MCDONALD'S CORP,2014,2014-12-31,2
7154,MCDONALD'S CORP,2015,2015-12-31,1
7154,MCDONALD'S CORP,2016,2016-12-31,1
7154,MCDONALD'S CORP,2017,2017-12-31,1
7154,MCDONALD'S CORP,2018,2018-12-31,1
7154,MCDONALD'S CORP,2019,2019-12-31,2
7154,MCDONALD'S CORP,2020,2020-12-31,2
7154,MCDONALD'S CORP,2021,2021-12-31,2
7163,S&P GLOBAL INC,1996,1996-12-31,1
7163,S&P GLOBAL INC,2011,2011-12-31,2
7163,S&P GLOBAL INC,2012,2012-12-31,2
7163,S&P GLOBAL INC,2013,2013-12-31,2
7163,S&P GLOBAL INC,2014,2014-12-31,2
7163,S&P GLOBAL INC,2015,2015-12-31,2
7163,S&P GLOBAL INC,2016,2016-12-31,2
7163,S&P GLOBAL INC,2017,2017-12-31,2
7163,S&P GLOBAL INC,2018,2018-12-31,1
7163,S&P GLOBAL INC,2019,2019-12-31,2
7163,S&P GLOBAL INC,2020,2020-12-31,2
7163,S&P GLOBAL INC,2021,2021-12-31,2
7171,MCKESSON CORP,1996,1997-03-31,1
7171,MCKESSON CORP,1999,2000-03-31,1
7171,MCKESSON CORP,2000,2001-03-31,1
7171,MCKESSON CORP,2001,2002-03-31,1
7171,MCKESSON CORP,2002,2003-03-31,1
7171,MCKESSON CORP,2006,2007-03-31,1
7171,MCKESSON CORP,2007,2008-03-31,1
7171,MCKESSON CORP,2008,2009-03-31,1
7171,MCKESSON CORP,2009,2010-03-31,2
7171,MCKESSON CORP,2010,2011-03-31,1
7171,MCKESSON CORP,2011,2012-03-31,1
7171,MCKESSON CORP,2012,2013-03-31,1
7171,MCKESSON CORP,2013,2014-03-31,1
7171,MCKESSON CORP,2014,2015-03-31,2
7171,MCKESSON CORP,2015,2016-03-31,2
7171,MCKESSON CORP,2016,2017-03-31,2
7171,MCKESSON CORP,2017,2018-03-31,2
7171,MCKESSON CORP,2018,2019-03-31,1
7171,MCKESSON CORP,2019,2020-03-31,2
7171,MCKESSON CORP,2020,2021-03-31,2
7171,MCKESSON CORP,2021,2022-03-31,2
7180,MEAD CORP,1998,1998-12-31,2
7180,MEAD CORP,1999,1999-12-31,2
7228,MEDTRONIC PLC,1996,1997-04-30,1
7228,MEDTRONIC PLC,1997,1998-04-30,1
7228,MEDTRONIC PLC,1998,1999-04-30,1
7228,MEDTRONIC PLC,1999,2000-04-30,1
7228,MEDTRONIC PLC,2000,2001-04-30,1
7228,MEDTRONIC PLC,2001,2002-04-30,1
7228,MEDTRONIC PLC,2002,2003-04-30,2
7228,MEDTRONIC PLC,2003,2004-04-30,2
7228,MEDTRONIC PLC,2004,2005-04-30,2
7228,MEDTRONIC PLC,2005,2006-04-30,2
7228,MEDTRONIC PLC,2007,2008-04-30,1
7228,MEDTRONIC PLC,2008,2009-04-30,1
7228,MEDTRONIC PLC,2009,2010-04-30,1
7228,MEDTRONIC PLC,2010,2011-04-30,1
7228,MEDTRONIC PLC,2011,2012-04-30,1
7228,MEDTRONIC PLC,2012,2013-04-30,1
7228,MEDTRONIC PLC,2013,2014-04-30,1
7228,MEDTRONIC PLC,2014,2015-04-30,1
7228,MEDTRONIC PLC,2015,2016-04-30,2
7228,MEDTRONIC PLC,2016,2017-04-30,1
7228,MEDTRONIC PLC,2017,2018-04-30,2
7228,MEDTRONIC PLC,2018,2019-04-30,1
7228,MEDTRONIC PLC,2019,2020-04-30,1
7228,MEDTRONIC PLC,2020,2021-04-30,1
7228,MEDTRONIC PLC,2021,2022-04-30,1
7254,MERCANTILE STORES CO INC,1997,1998-01-31,1
7260,MEREDITH CORP,1996,1996-06-30,1
7260,MEREDITH CORP,1997,1997-06-30,1
7260,MEREDITH CORP,1998,1998-06-30,1
7260,MEREDITH CORP,1999,1999-06-30,1
7260,MEREDITH CORP,2001,2001-06-30,1
7260,MEREDITH CORP,2002,2002-06-30,1
7260,MEREDITH CORP,2007,2007-06-30,1
7260,MEREDITH CORP,2011,2011-06-30,1
7260,MEREDITH CORP,2012,2012-06-30,1
7260,MEREDITH CORP,2013,2013-06-30,1
7409,MILLIPORE CORP,1996,1996-12-31,1
7409,MILLIPORE CORP,1997,1997-12-31,1
7409,MILLIPORE CORP,1998,1998-12-31,1
7435,3M CO,2002,2002-12-31,2
7435,3M CO,2005,2005-12-31,1
7435,3M CO,2007,2007-12-31,1
7435,3M CO,2008,2008-12-31,1
7435,3M CO,2009,2009-12-31,1
7435,3M CO,2010,2010-12-31,2
7435,3M CO,2011,2011-12-31,3
7435,3M CO,2012,2012-12-31,2
7435,3M CO,2013,2013-12-31,1
7435,3M CO,2014,2014-12-31,1
7435,3M CO,2015,2015-12-31,2
7435,3M CO,2016,2016-12-31,1
7435,3M CO,2017,2017-12-31,1
7435,3M CO,2018,2018-12-31,1
7435,3M CO,2019,2019-12-31,1
7435,3M CO,2020,2020-12-31,1
7435,3M CO,2021,2021-12-31,1
7475,MOBIL CORP,1996,1996-12-31,3
7475,MOBIL CORP,1997,1997-12-31,3
7475,MOBIL CORP,1998,1998-12-31,3
7506,MOLEX INC,1996,1996-06-30,1
7506,MOLEX INC,1997,1997-06-30,2
7506,MOLEX INC,1998,1998-06-30,1
7506,MOLEX INC,1999,1999-06-30,1
7506,MOLEX INC,2000,2000-06-30,1
7506,MOLEX INC,2001,2001-06-30,1
7506,MOLEX INC,2002,2002-06-30,1
7506,MOLEX INC,2003,2003-06-30,1
7506,MOLEX INC,2007,2007-06-30,1
7536,PHARMACIA CORP,1998,1998-12-31,1
7536,PHARMACIA CORP,2000,2000-12-31,2
7536,PHARMACIA CORP,2001,2001-12-31,2
7585,MOTOROLA SOLUTIONS INC,1996,1996-12-31,2
7585,MOTOROLA SOLUTIONS INC,1998,1998-12-31,2
7585,MOTOROLA SOLUTIONS INC,2005,2005-12-31,2
7585,MOTOROLA SOLUTIONS INC,2014,2014-12-31,2
7637,VIATRIS INC,1996,1997-03-31,1
7637,VIATRIS INC,1997,1998-03-31,1
7637,VIATRIS INC,1998,1999-03-31,1
7637,VIATRIS INC,1999,2000-03-31,1
7637,VIATRIS INC,2000,2001-03-31,1
7637,VIATRIS INC,2001,2002-03-31,1
7637,VIATRIS INC,2002,2003-03-31,1
7637,VIATRIS INC,2003,2004-03-31,1
7637,VIATRIS INC,2004,2005-03-31,1
7637,VIATRIS INC,2005,2006-03-31,1
7637,VIATRIS INC,2006,2007-03-31,1
7637,VIATRIS INC,2007,2007-12-31,1
7646,NCH CORP,1998,1999-04-30,1
7646,NCH CORP,1999,2000-04-30,1
7646,NCH CORP,2000,2001-04-30,1
7648,NCR CORP,2007,2007-12-31,6
7648,NCR CORP,2008,2008-12-31,3
7648,NCR CORP,2010,2010-12-31,3
7679,NALCO CHEMICAL CO,1996,1996-12-31,2
7679,NALCO CHEMICAL CO,1997,1997-12-31,1
7679,NALCO CHEMICAL CO,1998,1998-12-31,1
7691,NASH FINCH CO,1999,1999-12-31,2
